N	Graham	Triangle
172000	0.054656
174000	0.055488
176000	0.056896
178000	0.056832
180000	0.057152
182000	0.058176
184000	0.058816
186000	0.059456
188000	0.060224
190000	0.060416
192000	0.061312
194000	0.061888
196000	0.062912
198000	0.063744
200000	0.065856
202000	0.064832
204000	0.065728
206000	0.06592
208000	0.067328
210000	0.0672
212000	0.068416
214000	0.069248
216000	0.069696
218000	0.070656
220000	0.070848
222000	0.071488
224000	0.072
226000	0.073216
228000	0.073344
230000	0.073856
232000	0.07488
234000	0.07648
236000	0.076608
238000	0.07904
240000	0.077312
242000	0.078272
244000	0.078912
246000	0.07968
248000	0.080448
250000	0.081408
252000	0.081408
254000	0.082112
256000	0.083392
258000	0.083328
260000	0.084224
262000	0.084928
264000	0.086208
266000	0.087104
268000	0.087936
270000	0.088704
272000	0.090432
274000	0.090624
276000	0.090368
278000	0.092416
280000	0.091776
282000	0.092544
284000	0.093952
286000	0.093568
288000	0.093952
290000	0.09472
292000	0.095616
294000	0.098816
296000	0.102656
298000	0.101504
300000	0.10112
302000	0.104832
304000	0.103424
306000	0.105984
308000	0.10496
310000	0.106624
312000	0.1056
314000	0.109312
316000	0.110464
318000	0.109568
320000	0.111104
322000	0.109184
324000	0.109824
326000	0.11584
328000	0.113792
330000	0.110592
332000	0.114688
334000	0.11648
336000	0.114432
338000	0.112896
340000	0.114432
342000	0.118784
344000	0.11968
346000	0.116736
348000	0.115072
350000	0.116864
352000	0.119552
354000	0.121984
356000	0.12352
358000	0.125184
360000	0.124288
362000	0.127232
364000	0.123904
366000	0.121984
368000	0.12736
370000	0.123136
372000	0.127488
374000	0.128
376000	0.125696
378000	0.12608
380000	0.129664
382000	0.12736
384000	0.129408
386000	0.127616
388000	0.13248
390000	0.133248
392000	0.13248
394000	0.135552
396000	0.133888
398000	0.1344
400000	0.134784
402000	0.138112
404000	0.142848
406000	0.14272
408000	0.14016
410000	0.141312
412000	0.139776
414000	0.140288
416000	0.139776
418000	0.142976
420000	0.145792
422000	0.144512
424000	0.144256
426000	0.151808
428000	0.147072
430000	0.149248
432000	0.146944
434000	0.147456
436000	0.148608
438000	0.147456
440000	0.148992
442000	0.147456
444000	0.153856
446000	0.15616
448000	0.16
450000	0.158464
452000	0.15872
454000	0.156288
456000	0.157824
458000	0.159104
460000	0.156416
462000	0.155136
464000	0.158464
466000	0.162816
468000	0.160896
470000	0.16
472000	0.16384
474000	0.165376
476000	0.162176
478000	0.162304
480000	0.164096
482000	0.170624
484000	0.166272
486000	0.169728
488000	0.171392
490000	0.172672
492000	0.171008
494000	0.170624
496000	0.169728
498000	0.171264
500000	0.17152
502000	0.174464
504000	0.175232
506000	0.174592
508000	0.178048
510000	0.182016
512000	0.18048
514000	0.179328
516000	0.17408
518000	0.17536
520000	0.176896
522000	0.17792
524000	0.177152
526000	0.178304
528000	0.184192
530000	0.180992
532000	0.183296
534000	0.181888
536000	0.192768
538000	0.19264
540000	0.192256
542000	0.188928
544000	0.188032
546000	0.189696
548000	0.195328
550000	0.194688
552000	0.197632
554000	0.19712
556000	0.200576
558000	0.19648
560000	0.194176
562000	0.196736
564000	0.201984
566000	0.203136
568000	0.198912
570000	0.2016
572000	0.204032
574000	0.204928
576000	0.200192
578000	0.205184
580000	0.206592
582000	0.207488
584000	0.203648
586000	0.210688
588000	0.208384
590000	0.205568
592000	0.20928
594000	0.207104
596000	0.203136
598000	0.20928
600000	0.208896
602000	0.20608
604000	0.208384
606000	0.208128
608000	0.209536
610000	0.208512
612000	0.21248
614000	0.216192
616000	0.212736
618000	0.219136
620000	0.221312
622000	0.216704
624000	0.214912
626000	0.221312
628000	0.220032
630000	0.219008
632000	0.21504
634000	0.215296
636000	0.219648
638000	0.218112
640000	0.21888
642000	0.219008
644000	0.219392
646000	0.224256
648000	0.224768
650000	0.233088
652000	0.232576
654000	0.233984
656000	0.230912
658000	0.236672
660000	0.228736
662000	0.232448
664000	0.237184
666000	0.232064
668000	0.241536
670000	0.236544
672000	0.231168
674000	0.231936
676000	0.231808
678000	0.241408
680000	0.244864
682000	0.24256
684000	0.240896
686000	0.246016
688000	0.236032
690000	0.237824
692000	0.241024
694000	0.237952
696000	0.240768
698000	0.238464
700000	0.244608
702000	0.250752
704000	0.248832
706000	0.251648
708000	0.253184
710000	0.246016
712000	0.245632
714000	0.245632
716000	0.246528
718000	0.251136
720000	0.254592
722000	0.26752
724000	0.270592
726000	0.272768
728000	0.267904
730000	0.268672
732000	0.259328
734000	0.262656
736000	0.275328
738000	0.267008
740000	0.265344
742000	0.264576
744000	0.264704
746000	0.256256
748000	0.260352
750000	0.26624
752000	0.26432
754000	0.266624
756000	0.267648
758000	0.269568
760000	0.271872
762000	0.268416
764000	0.266112
766000	0.274432
768000	0.274304
770000	0.27008
772000	0.276352
774000	0.280576
776000	0.274688
778000	0.269696
780000	0.269696
782000	0.274944
784000	0.270464
786000	0.274816
788000	0.284672
790000	0.281984
792000	0.284928
794000	0.28544
796000	0.281728
798000	0.275328
800000	0.281216
802000	0.286464
804000	0.285568
806000	0.28096
808000	0.288768
810000	0.2816
812000	0.290304
814000	0.292992
816000	0.295808
818000	0.289536
820000	0.292736
822000	0.2912
824000	0.295808
826000	0.296192
828000	0.292608
830000	0.294656
832000	0.300672
834000	0.304896
836000	0.301952
838000	0.299008
840000	0.292736
842000	0.299136
844000	0.302464
846000	0.295552
848000	0.3104
850000	0.309632
852000	0.305792
854000	0.315136
856000	0.307456
858000	0.307328
860000	0.306432
862000	0.301568
864000	0.300288
866000	0.310144
868000	0.312192
870000	0.310784
872000	0.311168
874000	0.322944
876000	0.322432
878000	0.31744
880000	0.311936
882000	0.317696
884000	0.31808
886000	0.316928
888000	0.31232
890000	0.31936
892000	0.33088
894000	0.331904
896000	0.317824
898000	0.326144
900000	0.318464
902000	0.319872
904000	0.32576
906000	0.324736
908000	0.33024
910000	0.324736
912000	0.33472
914000	0.337408
916000	0.332672
918000	0.332416
920000	0.331648
922000	0.32768
924000	0.339328
926000	0.333568
928000	0.329344
930000	0.326784
932000	0.337536
934000	0.331776
936000	0.326784
938000	0.3328
940000	0.337152
942000	0.343552
944000	0.34752
946000	0.34688
948000	0.345472
950000	0.34304
952000	0.337536
954000	0.338944
956000	0.3424
958000	0.347648
960000	0.347136
962000	0.34432
964000	0.351232
966000	0.350208
968000	0.346496
970000	0.338816
972000	0.336768
974000	0.3488
976000	0.354944
978000	0.342912
980000	0.348544
982000	0.35008
984000	0.3488
986000	0.353408
988000	0.346624
990000	0.352
992000	0.350336
994000	0.351104
996000	0.347904
998000	0.34752
1000000	0.346624
1002000	0.347136
1004000	0.349056
1006000	0.34752
1008000	0.34944
1010000	0.34944
1012000	0.354304
1014000	0.350208
1016000	0.352512
1018000	0.352256
1020000	0.356736
1022000	0.357632
1024000	0.356864
1026000	0.355584
1028000	0.356352
1030000	0.357248
1032000	0.3584
1034000	0.359424
1036000	0.363008
1038000	0.358528
1040000	0.363392
1042000	0.362624
1044000	0.36672
1046000	0.365952
1048000	0.36608
1050000	0.370176
1052000	0.370048
1054000	0.36992
1056000	0.3712
1058000	0.369664
1060000	0.372864
1062000	0.371328
1064000	0.372864
1066000	0.378112
1068000	0.375296
1070000	0.375808
1072000	0.375808
1074000	0.380032
1076000	0.380416
1078000	0.379904
1080000	0.382976
1082000	0.381696
1084000	0.380544
1086000	0.38208
1088000	0.3808
1090000	0.383872
1092000	0.384768
1094000	0.383744
1096000	0.385792
1098000	0.386432
1100000	0.388992
1102000	0.386304
1104000	0.39168
1106000	0.386304
1108000	0.388864
1110000	0.391936
1112000	0.389504
1114000	0.393088
1116000	0.390272
1118000	0.395008
1120000	0.391424
1122000	0.392704
1124000	0.396032
1126000	0.396672
1128000	0.400896
1130000	0.397056
1132000	0.397056
1134000	0.398848
1136000	0.40192
1138000	0.40192
1140000	0.400896
1142000	0.402944
1144000	0.407168
1146000	0.404992
1148000	0.403712
1150000	0.406912
1152000	0.407424
1154000	0.4064
1156000	0.413568
1158000	0.427776
1160000	0.415232
1162000	0.411264
1164000	0.423296
1166000	0.423168
1168000	0.428672
1170000	0.42368
1172000	0.428288
1174000	0.417664
1176000	0.422144
1178000	0.433152
1180000	0.43136
1182000	0.43648
1184000	0.432384
1186000	0.429312
1188000	0.43776
1190000	0.427136
1192000	0.445312
1194000	0.431104
1196000	0.435584
1198000	0.436992
1200000	0.441216
1202000	0.444416
1204000	0.438272
1206000	0.436992
1208000	0.43328
1210000	0.442624
1212000	0.435584
1214000	0.44096
1216000	0.453888
1218000	0.454912
1220000	0.448512
1222000	0.450304
1224000	0.445184
1226000	0.451584
1228000	0.44224
1230000	0.450176
1232000	0.444672
1234000	0.443904
1236000	0.451072
1238000	0.449152
1240000	0.446848
1242000	0.440192
1244000	0.439808
1246000	0.439168
1248000	0.441088
1250000	0.452864
1252000	0.452096
1254000	0.4448
1256000	0.446592
1258000	0.450304
1260000	0.4544
1262000	0.45824
1264000	0.464256
1266000	0.465024
1268000	0.453504
1270000	0.458496
1272000	0.459264
1274000	0.463616
1276000	0.455424
1278000	0.453376
1280000	0.454016
1282000	0.452224
1284000	0.453248
1286000	0.463744
1288000	0.46336
1290000	0.474752
1292000	0.47424
1294000	0.471936
1296000	0.475648
1298000	0.465664
1300000	0.47552
1302000	0.467072
1304000	0.470528
1306000	0.468736
1308000	0.465792
1310000	0.466432
1312000	0.466048
1314000	0.477952
1316000	0.467584
1318000	0.47168
1320000	0.477056
1322000	0.472576
1324000	0.478208
1326000	0.47744
1328000	0.470656
1330000	0.474624
1332000	0.474752
1334000	0.470912
1336000	0.47104
1338000	0.471808
1340000	0.472448
1342000	0.479104
1344000	0.47808
1346000	0.493056
1348000	0.497152
1350000	0.494592
1352000	0.500352
1354000	0.481536
1356000	0.488192
1358000	0.49024
1360000	0.482944
1362000	0.484608
1364000	0.49088
1366000	0.490112
1368000	0.488064
1370000	0.505472
1372000	0.499072
1374000	0.492032
1376000	0.49408
1378000	0.495872
1380000	0.502144
1382000	0.499328
1384000	0.505088
1386000	0.517888
1388000	0.51072
1390000	0.507136
1392000	0.510336
1394000	0.506368
1396000	0.514432
1398000	0.508672
1400000	0.49984
1402000	0.498176
1404000	0.501504
1406000	0.502656
1408000	0.50304
1410000	0.5088
1412000	0.502144
1414000	0.504448
1416000	0.507776
1418000	0.525568
1420000	0.52032
1422000	0.509952
1424000	0.517632
1426000	0.527616
1428000	0.524032
1430000	0.53184
1432000	0.526848
1434000	0.529152
1436000	0.515968
1438000	0.524416
1440000	0.518016
1442000	0.5344
1444000	0.531328
1446000	0.534656
1448000	0.536064
1450000	0.53952
1452000	0.53312
1454000	0.522496
1456000	0.527872
1458000	0.53312
1460000	0.532352
1462000	0.531968
1464000	0.532224
1466000	0.525056
1468000	0.543616
1470000	0.537088
1472000	0.529536
1474000	0.535808
1476000	0.544
1478000	0.540288
1480000	0.530688
1482000	0.530176
1484000	0.530048
1486000	0.536576
1488000	0.530944
1490000	0.525568
1492000	0.53312
1494000	0.537472
1496000	0.538368
1498000	0.543488
1500000	0.545664
1502000	0.54592
1504000	0.54336
1506000	0.545664
1508000	0.553728
1510000	0.548608
1512000	0.558464
1514000	0.555904
1516000	0.54656
1518000	0.559488
1520000	0.56704
1522000	0.565248
1524000	0.547968
1526000	0.556672
1528000	0.561536
1530000	0.562944
1532000	0.566912
1534000	0.565376
1536000	0.566272
1538000	0.561664
1540000	0.560512
1542000	0.564608
1544000	0.555136
1546000	0.55168
1548000	0.557312
1550000	0.571392
1552000	0.567936
1554000	0.555776
1556000	0.558976
1558000	0.576512
1560000	0.577152
1562000	0.583424
1564000	0.566144
1566000	0.575616
1568000	0.591104
1570000	0.584704
1572000	0.57472
1574000	0.562944
1576000	0.574848
1578000	0.57216
1580000	0.57856
1582000	0.586496
1584000	0.579584
1586000	0.572416
1588000	0.587904
1590000	0.592
1592000	0.580736
1594000	0.582144
1596000	0.574208
1598000	0.573056
1600000	0.578816
1602000	0.57984
1604000	0.57472
1606000	0.579328
1608000	0.576
1610000	0.586112
1612000	0.59072
1614000	0.586624
1616000	0.604416
1618000	0.616448
1620000	0.616832
1622000	0.595328
1624000	0.586624
1626000	0.578304
1628000	0.58368
1630000	0.608256
1632000	0.615808
1634000	0.629376
1636000	0.606208
1638000	0.597888
1640000	0.621056
1642000	0.619776
1644000	0.603776
1646000	0.605312
1648000	0.596992
1650000	0.6208
1652000	0.608512
1654000	0.607488
1656000	0.624256
1658000	0.616192
1660000	0.60992
1662000	0.604416
1664000	0.604544
1666000	0.610816
1668000	0.605696
1670000	0.608896
1672000	0.602496
1674000	0.597504
1676000	0.622976
1678000	0.619776
1680000	0.617088
1682000	0.641664
1684000	0.62464
1686000	0.626944
1688000	0.617216
1690000	0.614528
1692000	0.627456
1694000	0.6336
1696000	0.639104
1698000	0.6208
1700000	0.605056
1702000	0.614016
1704000	0.623488
1706000	0.613632
1708000	0.619392
1710000	0.66752
1712000	0.657664
1714000	0.630528
1716000	0.627968
1718000	0.619648
1720000	0.613504
1722000	0.614528
1724000	0.62208
1726000	0.62976
1728000	0.651392
1730000	0.622976
1732000	0.614784
1734000	0.614784
1736000	0.61888
1738000	0.624768
1740000	0.62272
1742000	0.620928
1744000	0.623104
1746000	0.620544
1748000	0.624896
1750000	0.622208
1752000	0.630528
1754000	0.624256
1756000	0.623488
1758000	0.63168
1760000	0.625152
1762000	0.63104
1764000	0.62976
1766000	0.629376
1768000	0.633088
1770000	0.628864
1772000	0.630528
1774000	0.635136
1776000	0.635008
1778000	0.636928
1780000	0.6368
1782000	0.634624
1784000	0.636672
1786000	0.630912
1788000	0.643968
1790000	0.640768
1792000	0.63552
1794000	0.63552
1796000	0.6432
1798000	0.64512
1800000	0.63744
1802000	0.638848
1804000	0.644224
1806000	0.64512
1808000	0.644992
1810000	0.64576
1812000	0.64704
1814000	0.650624
1816000	0.645504
1818000	0.64768
1820000	0.648448
1822000	0.645888
1824000	0.649856
1826000	0.651008
1828000	0.649472
1830000	0.651904
1832000	0.653056
1834000	0.654976
1836000	0.655232
1838000	0.656
1840000	0.657408
1842000	0.653568
1844000	0.654848
1846000	0.659968
1848000	0.65792
1850000	0.660736
1852000	0.661248
1854000	0.662016
1856000	0.663552
1858000	0.665728
1860000	0.666752
1862000	0.665856
1864000	0.668544
1866000	0.673536
1868000	0.667264
1870000	0.668672
1872000	0.667392
1874000	0.667904
1876000	0.668416
1878000	0.6688
1880000	0.672384
1882000	0.671232
1884000	0.67008
1886000	0.67072
1888000	0.678272
1890000	0.6784
1892000	0.672768
1894000	0.679168
1896000	0.680832
1898000	0.681344
1900000	0.68224
1902000	0.685696
1904000	0.680832
1906000	0.681472
1908000	0.68096
1910000	0.696064
1912000	0.693888
1914000	0.680576
1916000	0.679936
1918000	0.68928
1920000	0.686208
1922000	0.687232
1924000	0.686336
1926000	0.687744
1928000	0.68544
1930000	0.686208
1932000	0.688768
1934000	0.690432
1936000	0.699904
1938000	0.703232
1940000	0.698752
1942000	0.701952
1944000	0.699392
1946000	0.696832
1948000	0.700416
1950000	0.75648
1952000	0.754304
1954000	0.745472
1956000	0.711808
1958000	0.723584
1960000	0.717312
1962000	0.707456
1964000	0.710784
1966000	0.704768
1968000	0.701952
1970000	0.703232
1972000	0.701184
1974000	0.704384
1976000	0.70592
1978000	0.70784
1980000	0.70656
1982000	0.706688
1984000	0.705664
1986000	0.706816
1988000	0.708608
1990000	0.71488
1992000	0.708864
1994000	0.712064
1996000	0.717312
1998000	0.710528
